sha1	canonical_title	canonical_rom_name	dat_source	size	crc32	md5	mister_system	mister_core	expected_folder	region	release_type	license_status
00d92d971b06e7b014c00eacdf7b44751d001188	Pokemon Card-e - The Mysterious Mountain - F-42-# (Japan)	Pokemon Card-e - The Mysterious Mountain - F-42-# (Japan) (Short Strip).raw	Nintendo - Game Boy Advance (e-Reader)	1872	aa2243dd	effdbec292ea94d9fac9e533ec0069bb	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
00dd4cfb090d608fbe667b4ccc9263831fafb978	Indora no Hikari (Japan)	Indora no Hikari (Japan).unh	Nintendo - Nintendo Entertainment System (Headerless)	131072	174f860a	16722cba4770cdf6d56b816271f2794d	NES	NES	NES	Japan	Retail/Standard	Licensed/Official
00dfb78ac0e10f46bede9850636e2f3c6a305858	Big Nose Freaks Out (USA, Europe) (Unl)	Big Nose Freaks Out (USA, Europe) (Unl).unh	Nintendo - Nintendo Entertainment System (Headerless)	262144	ccdcbfc6	3c84e8f6346d9f688b326460806af489	NES	NES	NES	USA	Homebrew/Unlicensed	Unlicensed
00e19f7eb868eebc256c1d5734867c377904f302	Thoroughbred Breeder III (Japan)	Thoroughbred Breeder III (Japan).sfc	Nintendo - Super Nintendo Entertainment System	2097152	5c7fc277	92805169e1fa45dda33b0b8cee8dae39	SNES	SNES	SNES	Japan	Retail/Standard	Licensed/Official
00e4531cc58c1e2ecc3ffb45a529b397b1e15778	Mega Man 5 (Europe) (Virtual Console)	Mega Man 5 (Europe) (Virtual Console).unh	Nintendo - Nintendo Entertainment System (Headerless)	524288	3dca964a	ac89c3f4e3a0c8b85392e06fec8335ad	NES	NES	NES	Europe	Retail/Standard	Licensed/Official
00e594fa64da61c2ad3138a31a22b9854bb3fafa	Army Men - Sarge's Heroes (Europe) (En,Fr,De)	Army Men - Sarge's Heroes (Europe) (En,Fr,De).z64	Nintendo - Nintendo 64 (BigEndian)	8388608	e79048e2	53e2872612760133ab7b2cc2e22b847c	N64	N64	N64	Europe	Retail/Standard	Licensed/Official
00e791fefb9923eb832bc7fef2c1b738de4f8f3f	Timeslip (Europe)	Timeslip (Europe).sfc	Nintendo - Super Nintendo Entertainment System	1048576	adac8eff	b24bcd646a121c3f031640de5ad393cb	SNES	SNES	SNES	Europe	Retail/Standard	Licensed/Official
00e969c7430c02100584ea7caa0cb4564975bb87	Spy vs Spy II - The Island Caper (USA) (Proto)	Spy vs Spy II - The Island Caper (USA) (Proto).unh	Nintendo - Nintendo Entertainment System (Headerless)	131072	c2bbfc2b	693ff60af378e8c986fec5bd74969821	NES	NES	NES	USA	Prototype/Beta/Demo	Special/Non-retail
00efb5ed50127f91e2a2827926cf2d4491e4b1b3	Ghost Trap (Japan)	Ghost Trap (Japan).gba	Nintendo - Game Boy Advance	8388608	81ea54e2	8d9bf4766bcc96c79dbab427fc75a2a6	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
00f139a63c0dd6cdaeac77c6747772ac394c0a79	Lasama Chuanqi - Story of Lasama (Taiwan) (Unl)	Lasama Chuanqi - Story of Lasama (Taiwan) (Unl).gb	Nintendo - Game Boy	131072	989a5fe0	855f9c1d01a967d171cbd88fa8bf58ac	GAMEBOY	Gameboy	GAMEBOY	Unknown	Homebrew/Unlicensed	Unlicensed
00f1da28812ddcf92a3cdf999e62b3d34bb82096	Memory Dumps - Pokemon-e TCG (USA)	Expedition - Gotcha! (USA) (Cartoon).sav	Nintendo - Game Boy Advance (e-Reader)	131072	996456dd	7a4e73178fdfecba6dbe89c3053d8fae	GBA	GBA	GBA	USA	Retail/Standard	Licensed/Official
00f38f2f0725a5eed57f87a7b7b477f89d5f5d01	Hyper Sports (Japan) (En) (Rev 1)	Hyper Sports (Japan) (En) (Rev 1).unh	Nintendo - Nintendo Entertainment System (Headerless)	24576	6ae762ae	2d5e659d1ea2606ff42fe5a791508686	NES	NES	NES	Japan	Revision	Licensed/Official
00f5c52900c3d85058e09a2772568f5811aac311	Boulder Dash (Japan) (En)	Boulder Dash (Japan) (En).nes	Nintendo - Nintendo Entertainment System (Headered)	65552	c5b0bcea	1594f3c8af12093ccf8f689be65257bf	NES	NES	NES	Japan	Retail/Standard	Licensed/Official
00f649f44816ff432ee2b29d7290f2e9544857b5	Beavis and Butt-Head (USA)	Beavis and Butt-Head (USA).sfc	Nintendo - Super Nintendo Entertainment System	1572864	15cf4bd5	4f5421f540a109ea5d818c0af87f2ea8	SNES	SNES	SNES	USA	Retail/Standard	Licensed/Official
00f91e952aec27cf799d50c6aaaca7454e32640b	Super Hockey (Europe)	Super Hockey (Europe).sfc	Nintendo - Super Nintendo Entertainment System	1048576	781514e4	0652e8e1c7712ced0d1e04825fdbfa5a	SNES	SNES	SNES	Europe	Retail/Standard	Licensed/Official
00fcc73deee69e35c551d638ea106f0a5487825b	Exciting Boxing (Japan) (En)	Exciting Boxing (Japan) (En).unh	Nintendo - Nintendo Entertainment System (Headerless)	262144	ac4bf9dc	dfd046719b25fb2424f0d2b528a6e41b	NES	NES	NES	Japan	Retail/Standard	Licensed/Official
00fe8d6f16a8381d25b12cd0b5a45d54fca6ad0e	LEGO Island 2 - The Brickster's Revenge (USA) (En,Fr)	LEGO Island 2 - The Brickster's Revenge (USA) (En,Fr).gba	Nintendo - Game Boy Advance	8388608	3f513cbf	4f6cff217f4941ee1c7e8d8cd082a477	GBA	GBA	GBA	USA	Retail/Standard	Licensed/Official
0100d4e94c30adf73cd6082b89911dedf723ecd5	Famicom Mini 22 - Nazo no Murasame Jou (Japan)	Famicom Mini 22 - Nazo no Murasame Jou (Japan).gba	Nintendo - Game Boy Advance	4194304	8233349c	e559a4743a79fb5374872d758c3c67b2	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
0104847590533ea8b1a5371750b1a35d6d24618b	King of Fighters 99, The (Asia) (En) (Pirate)	King of Fighters 99, The (Asia) (En) (Pirate).nes	Nintendo - Nintendo Entertainment System (Headered)	393232	2cafdf59	1d58a5f7f2032bb94f754154d9ee208e	NES	NES	NES	Unknown	Retail/Standard	Licensed/Official
010485f0c6cc6bb732e87942fed9f5372d92158c	S.C.A.T. - Special Cybernetic Attack Team (USA) (Beta 2)	S.C.A.T. - Special Cybernetic Attack Team (USA) (Beta 2).unh	Nintendo - Nintendo Entertainment System (Headerless)	262144	0374e0b6	574d2ba7add0ace38b6e19339be787fe	NES	NES	NES	USA	Prototype/Beta/Demo	Special/Non-retail
010489462ceb0756dfb06d418f26445dda9c002b	Chessmaster, The (USA)	Chessmaster, The (USA).unh	Nintendo - Nintendo Entertainment System (Headerless)	163840	d7f6320c	3f9505d68d90b2e1429690c659b25e15	NES	NES	NES	USA	Retail/Standard	Licensed/Official
01068ed4d7865372f3c22342f5898204a1ebcf5f	Daibakushou Jinsei Gekijou - Ooedo Nikki (Japan)	Daibakushou Jinsei Gekijou - Ooedo Nikki (Japan).sfc	Nintendo - Super Nintendo Entertainment System	1048576	34f2685e	b1b5f5eb7778afabb4518a5406269b68	SNES	SNES	SNES	Japan	Retail/Standard	Licensed/Official
0106993db0540201a7f1f75729f807927edbfb60	Juezhan Taipingyang (China) (v1.2) (Unl)	Juezhan Taipingyang (China) (v1.2) (Unl).unh	Nintendo - Nintendo Entertainment System (Headerless)	524288	4b33aa32	69f96a38cfe9ed8e58eb5c423337c2ca	NES	NES	NES	Unknown	Homebrew/Unlicensed	Unlicensed
0106c3dc8016398e9d24e2472c867487c3bd376f	Centipede (USA, Europe) (Accolade)	Centipede (USA, Europe) (Accolade).gb	Nintendo - Game Boy	32768	245afcdc	2f1f67663193e3107e028e570a7ccd86	GAMEBOY	Gameboy	GAMEBOY	USA	Retail/Standard	Licensed/Official
0108d3b03232fdc57dd087f823b6f0c2c1669629	Mick & Mack as the Global Gladiators (USA) (Proto) (1993-09-27)	Mick & Mack as the Global Gladiators (USA) (Proto) (1993-09-27).gb	Nintendo - Game Boy	131072	016ae810	94c8529c51540babc5fc0b3fa2c50153	GAMEBOY	Gameboy	GAMEBOY	USA	Prototype/Beta/Demo	Special/Non-retail
01090d75a45eb4ab326c6299646e946afc7d0be9	Namco Museum (USA)	Namco Museum (USA).gba	Nintendo - Game Boy Advance	4194304	c58a04c1	60ac7a006e8a00581b832ceb8a000305	GBA	GBA	GBA	USA	Retail/Standard	Licensed/Official
010a4c7f091620963716b57c030029834fbeb3c1	Shadow of the Ninja (USA) (Limited Run Games)	Shadow of the Ninja (USA) (Limited Run Games).unh	Nintendo - Nintendo Entertainment System (Headerless)	524288	664b81e5	1b4d97568d508032d59868c7f01c7b99	NES	NES	NES	USA	Retail/Standard	Licensed/Official
010eb2cbab987ec242cd0792c789a07c00106f48	Last Action Hero (USA, Europe)	Last Action Hero (USA, Europe).gb	Nintendo - Game Boy	131072	10499af6	36ce150459099b9a7fccbc2ee46ac22c	GAMEBOY	Gameboy	GAMEBOY	USA	Retail/Standard	Licensed/Official
010f512c53a84edbc38c817e7f556eb308834e29	Pachio-kun Game Gallery (Japan)	Pachio-kun Game Gallery (Japan).gb	Nintendo - Game Boy	524288	be4718e8	4781664e85368b224abfa7c01a421f18	GAMEBOY	Gameboy	GAMEBOY	Japan	Retail/Standard	Licensed/Official
010f6dc860b0bae80e55c199b3206e95ec14e31f	Vs. Excitebike (Japan) (En)	Vs. Excitebike (Japan) (En).fds	Nintendo - Family Computer Disk System (FDS)	131000	febe1841	8681dd0370e520d52274ebd5dd7eac24	NES	NES	NES	Japan	Retail/Standard	Licensed/Official
0110cf359bcf4f1c510ca93e779800015c77ceb9	Legend of Zelda, The - Ocarina of Time (USA) (LodgeNet)	Legend of Zelda, The - Ocarina of Time (USA) (LodgeNet).v64	Nintendo - Nintendo 64 (ByteSwapped)	33554432	e9146f9d	f35c7c4eaf278bc286f13ef01c93c1ff	N64	N64	N64	USA	Retail/Standard	Licensed/Official
011430d03ce72ebaf766392673c547f8b6ccfd6a	Pokemon-e TCG - Skyridge - F-44-# - Friend Ball (USA)	Pokemon-e TCG - Skyridge - F-44-# - Friend Ball (USA) (Short Strip).raw	Nintendo - Game Boy Advance (e-Reader)	1872	1b393559	7fc18c857adcb71f72b17889382901f5	GBA	GBA	GBA	USA	Retail/Standard	Licensed/Official
011555cecb84616eb32f25c7db203bb82874292a	World Beach Volley - 1992 GB Cup (Europe) (Beta)	World Beach Volley - 1992 GB Cup (Europe) (Beta).gb	Nintendo - Game Boy	131072	d654cbcd	4ba0ac0dfb3bcee737db0971105f468c	GAMEBOY	Gameboy	GAMEBOY	Europe	Prototype/Beta/Demo	Special/Non-retail
0117eedfd543eea7fc9ca3dff67559573ec1c8d2	Rockman EXE 6 - Modification Card - Part 1 - 137-A039 - Planet Man (Japan)	Rockman EXE 6 - Modification Card - Part 1 - 137-A039 - Planet Man (Japan).raw	Nintendo - Game Boy Advance (e-Reader)	2912	4d2e89e3	fe2ee8e9424291539cd78a521fc4eb82	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
01191bf203a21cc7e91ebc8ffa4c167625ede952	Need for Speed - Porsche Unleashed (Europe) (En,Fr,De,Es,It)	Need for Speed - Porsche Unleashed (Europe) (En,Fr,De,Es,It).gba	Nintendo - Game Boy Advance	4194304	1b6b8f88	c6a927c20fbb7b5b1570f9e6c804b54b	GBA	GBA	GBA	Europe	Retail/Standard	Licensed/Official
011a0a3f49ea46ae0b60d74aa41999524dbe8fdf	100-in-1 Contra Function 16 (Asia) (En) (Pirate)	100-in-1 Contra Function 16 (Asia) (En) (Pirate).nes	Nintendo - Nintendo Entertainment System (Headered)	1048592	dab595fe	8b92a02edc06b89002519130a10c50e1	NES	NES	NES	Unknown	Retail/Standard	Licensed/Official
011bc58665f35c0728cf01ee13c1c5b49191b541	Pokemon Card-e - The Mysterious Mountain - F-14-# (Japan)	Pokemon Card-e - The Mysterious Mountain - F-14-# (Japan) (Long Strip).raw	Nintendo - Game Boy Advance (e-Reader)	2912	f35533ed	a735220f20c040a1fcc95bd25b82ff62	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
011bdbaa1bc6d6a5540a749cf1a90bf6a35fd94b	Fighting Cup (Japan)	Fighting Cup (Japan).z64	Nintendo - Nintendo 64 (BigEndian)	12582912	8a1c261e	722c3a74a90305d6079a37994cebf5b2	N64	N64	N64	Japan	Retail/Standard	Licensed/Official
0120d5097f06ea6e222e5ceb31484f3375af6f5b	Toy Story (Europe) (SGB Enhanced)	Toy Story (Europe) (SGB Enhanced).gb	Nintendo - Game Boy	524288	d8e5060f	508e937dc634f36d738d65734f3ae0ab	GAMEBOY	Gameboy	GAMEBOY	Europe	Retail/Standard	Licensed/Official
01231784017bd04bff9efea5308d3bb5e0aa4a49	Little Mermaid, The (Russia) (Snake) (Pirate)	Little Mermaid, The (Russia) (Snake) (Pirate).nes	Nintendo - Nintendo Entertainment System (Headered)	131088	04b0122d	4fb35d562cefac420791cf29cb79cd3a	NES	NES	NES	Unknown	Retail/Standard	Licensed/Official
0123a99e61e5004b37ebac40e04b6723f5d0a8e4	Driver 2 Advance (Europe) (En,Fr,De,Es,It) (Beta 1)	Driver 2 Advance (Europe) (En,Fr,De,Es,It) (Beta 1).gba	Nintendo - Game Boy Advance	8388608	2a18850c	f310c0a374d8c59320c2f8b9fc6aaba3	GBA	GBA	GBA	Europe	Prototype/Beta/Demo	Special/Non-retail
012769db0f9f5ef6ba3675b1d772251bae1190b6	Super 36-in-1 (Asia) (En,Ja) (WS-0362) (Pirate)	Super 36-in-1 (Asia) (En,Ja) (WS-0362) (Pirate).nes	Nintendo - Nintendo Entertainment System (Headered)	196624	9767b25c	d64a8b7d2e9565703ed7cbf3733e04c3	NES	NES	NES	Unknown	Retail/Standard	Licensed/Official
012d92c1afed571a2c4b79845e4b382ed1ece429	Mario's Early Years - Fun with Numbers (USA)	Mario's Early Years - Fun with Numbers (USA).sfc	Nintendo - Super Nintendo Entertainment System	1048576	8c0c37f4	d097b8f2871522c7c1d2bbd18e7c9ad4	SNES	SNES	SNES	USA	Retail/Standard	Licensed/Official
013301f82256ee6f574864455301f0e756974d6e	Bouken Yuuki Pluster World - Pluston GP (Japan)	Bouken Yuuki Pluster World - Pluston GP (Japan).gba	Nintendo - Game Boy Advance	8388608	ce7a07f0	5d31ffa72fdecf556cdff2d760274967	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
0135a92f0043df0d0ebac7f45c53c44d8b095ae2	Driver 2 Advance (Europe) (En,Fr,De,Es,It) (Beta 2)	Driver 2 Advance (Europe) (En,Fr,De,Es,It) (Beta 2).gba	Nintendo - Game Boy Advance	8388608	b24fa448	e07ab5a02cd7c2f503cef587890afb54	GBA	GBA	GBA	Europe	Prototype/Beta/Demo	Special/Non-retail
01382621fb437129f436ffab3144555c2d23ee65	EverQuest - Ba Bao Qizhu (China) (Pirate)	EverQuest - Ba Bao Qizhu (China) (Pirate).nes	Nintendo - Nintendo Entertainment System (Headered)	524304	84ed20d6	3f0374f66c5cc29b4ae84808c141285f	NES	NES	NES	Unknown	Retail/Standard	Licensed/Official
013c053a287a22d065cb06360139c82cd5e76cab	Super Buster Bros. (USA) (Rev 1) (Beta)	Super Buster Bros. (USA) (Rev 1) (Beta).sfc	Nintendo - Super Nintendo Entertainment System	524288	3c3c2562	e2ee6c2657249d712b837ca1c4bcc477	SNES	SNES	SNES	USA	Prototype/Beta/Demo	Special/Non-retail
013f128c8d67f1165196b4f29297bcd4616c5033	Elf Bowling 1 & 2 (USA)	Elf Bowling 1 & 2 (USA).gba	Nintendo - Game Boy Advance	4194304	68feff40	25cdcf14f0fce47d9c6c8155774948fa	GBA	GBA	GBA	USA	Retail/Standard	Licensed/Official
0143ce09b5f7cc27b1902ed1f58e9f5b0ab0d2b1	Magic Block (Taiwan) (En) (Unl)	Magic Block (Taiwan) (En) (Unl).nes	Nintendo - Nintendo Entertainment System (Headered)	131088	49836587	79f17361feb91f94d76c8edbda4cd35a	NES	NES	NES	Unknown	Homebrew/Unlicensed	Unlicensed
0143e37535187f5ff40eed1c0b7a41a195c0e724	Heiwa Pachinko World 64 (Japan)	Heiwa Pachinko World 64 (Japan).v64	Nintendo - Nintendo 64 (ByteSwapped)	8388608	3acb817e	d4669dea04e321ff393429ec344bcb53	N64	N64	N64	Japan	Retail/Standard	Licensed/Official
01456a52e6f8b217a3975ba970404bf04bf51fcb	Little Nemo - The Dream Master (USA)	Little Nemo - The Dream Master (USA).nes	Nintendo - Nintendo Entertainment System (Headered)	262160	e0f2826c	b13469fa546240b1645e39dc0f9dc369	NES	NES	NES	USA	Retail/Standard	Licensed/Official
01498cd0a4bd19bb1a8749d91870b8643b1b5b26	I Am a Teacher - Teami no Kiso (Japan)	I Am a Teacher - Teami no Kiso (Japan).qd	Nintendo - Family Computer Disk System (QD)	131072	111b46f4	5d4160ab93bf4ea3fabf9863d928cb3e	NES	NES	NES	Japan	Retail/Standard	Licensed/Official
014b174f569984360442fb2142a0e4ae09366dc4	Montezuma's Return! (Europe) (En,Fr,De,Es,It) (GB Compatible)	Montezuma's Return! (Europe) (En,Fr,De,Es,It) (GB Compatible).gbc	Nintendo - Game Boy Color	524288	659693de	ee44254c96fa9318a26a1a5b0a9b48fe	GBC	GBC	GBC	Europe	Retail/Standard	Licensed/Official
01564b86644cf43f49320e0c05854896f8c60c2f	Game Boy Advance Video - Cartoon Network Collection - Edition Platinum (France)	Game Boy Advance Video - Cartoon Network Collection - Edition Platinum (France).gba	Nintendo - Game Boy Advance (Video)	33554432	fc042f18	1577640560b3cbff587ee29ba073a2c1	GBA	GBA	GBA	Unknown	Retail/Standard	Licensed/Official
01567d19fcbfeeae38df505ec689998936351380	David Beckham Soccer (Europe) (En,Fr,De,Es,It)	David Beckham Soccer (Europe) (En,Fr,De,Es,It).gbc	Nintendo - Game Boy Color	1048576	753bdce4	745821122e423c09308ab2a97d645e20	GBC	GBC	GBC	Europe	Retail/Standard	Licensed/Official
015a5d380afe316a2a6fcc561798ebff9dfb3009	Pokemon - Versione Rubino (Italy) (Rev 1)	Pokemon - Versione Rubino (Italy) (Rev 1).gba	Nintendo - Game Boy Advance	16777216	9305e793	1191848184916ade8df270fa27d2555f	GBA	GBA	GBA	Unknown	Revision	Licensed/Official
015bf0e0bc700a80a2606d3578e4a9b7645e99ec	Indy Racing 2000 (USA)	Indy Racing 2000 (USA).z64	Nintendo - Nintendo 64 (BigEndian)	16777216	a5163f29	a7781d441af55c4ff8afc68ab3a59313	N64	N64	N64	USA	Retail/Standard	Licensed/Official
0165fbe9ef9d8a9cb9905f99d55dad7d89b67259	Malen'kaya Rusalochka (Russia) (Pirate)	Malen'kaya Rusalochka (Russia) (Pirate).nes	Nintendo - Nintendo Entertainment System (Headered)	131088	317e85f2	a10d68dcf6c3c259ad2ac88071018e47	NES	NES	NES	Unknown	Retail/Standard	Licensed/Official
016638ed6012260ce7fb75dd6f6b5fad8ac01fda	Tecmo World Cup Soccer (Japan)	Tecmo World Cup Soccer (Japan).unh	Nintendo - Nintendo Entertainment System (Headerless)	131072	8a5bc0d3	c2f5a4e17dcdf23678214f7cee826c6d	NES	NES	NES	Japan	Retail/Standard	Licensed/Official
0166caacee40b5caa7762036468ec86fbf46f247	Mortal Kombat Trilogy (USA) (Rev 1)	Mortal Kombat Trilogy (USA) (Rev 1).v64	Nintendo - Nintendo 64 (ByteSwapped)	12582912	b1c6df97	dde1d2eaff5e00db9c87f9ccedfbd45d	N64	N64	N64	USA	Revision	Licensed/Official
0167b0d74004aa9ace10069c5d4bf51adfe7297b	Spy vs Spy (Japan)	Spy vs Spy (Japan).gbc	Nintendo - Game Boy Color	1048576	0e783117	a5bfa8b98969ca67811ed2d7bfbf5535	GBC	GBC	GBC	Japan	Retail/Standard	Licensed/Official
016818bf6baaf779f4f5c1658880b81d23ea40ca	10-Yard Fight (USA, Europe)	10-Yard Fight (USA, Europe).unh	Nintendo - Nintendo Entertainment System (Headerless)	40960	3d564757	bd2c15391b0641d43a35e83f5fce073a	NES	NES	NES	USA	Retail/Standard	Licensed/Official
0168acb3fdcd173d598960a677849bc5e7bdca20	Battle Chess (USA)	Battle Chess (USA).nes	Nintendo - Nintendo Entertainment System (Headered)	262160	a3029999	22b1a3e7834ed9c8a79b9fb652af9230	NES	NES	NES	USA	Retail/Standard	Licensed/Official
01699ba753a65afcc1f31582d129e34a149a44d6	Topple Zip (Japan)	Topple Zip (Japan).qd	Nintendo - Family Computer Disk System (QD)	131072	2299e8b8	fae15fd4b577ec06603a2fcd6ac700f2	NES	NES	NES	Japan	Retail/Standard	Licensed/Official
0169bb77f0e5d39b9f10ba1871dafd4e491f79fe	Life Force - Salamander (Europe) (Virtual Console)	Life Force - Salamander (Europe) (Virtual Console).nes	Nintendo - Nintendo Entertainment System (Headered)	131088	35928b71	d25667d2e83fb498907c3971d4e103c5	NES	NES	NES	Europe	Retail/Standard	Licensed/Official
0173a35ea9d90185e8c1848963c1ea60fa851474	Doubutsu no Mori Card-e+ - Series 2 - 06-C053 (Japan)	Doubutsu no Mori Card-e+ - Series 2 - 06-C053 (Japan).raw	Nintendo - Game Boy Advance (e-Reader)	2912	aed06e29	7ea4db4d1a29019ede266a8fb4df0d7a	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
01756275c412508bfad4d1629e1e918633768608	Animal Crossing-e - Series 3 - A-190 - Jambette (USA)	Animal Crossing-e - Series 3 - A-190 - Jambette (USA).raw	Nintendo - Game Boy Advance (e-Reader)	2912	b3f7fb3d	1ed11971f90bfbbd94ddd0bf5f941eb2	GBA	GBA	GBA	USA	Retail/Standard	Licensed/Official
0176e990fa8145dbba9b1781b44a121ea014cda4	Turok 3 - Shadow of Oblivion (USA)	Turok 3 - Shadow of Oblivion (USA).v64	Nintendo - Nintendo 64 (ByteSwapped)	33554432	e0d0d902	0d522595b31aabbd5dcf914c7975770a	N64	N64	N64	USA	Retail/Standard	Licensed/Official
0177808f1bcd65738c10fd0fba477ecdd46a791f	SpongeBob SquarePants - SuperSponge (USA, Europe) (Beta 13)	SpongeBob SquarePants - SuperSponge (USA, Europe) (Beta 13).gba	Nintendo - Game Boy Advance	5477244	23d7ba77	04507c08f149756e262017efd3df4bee	GBA	GBA	GBA	USA	Prototype/Beta/Demo	Special/Non-retail
0178d7f225e9ce0d05a5d4dd2a68a797988f280a	Bonza (Russia) (v1.1) (Unl)	Bonza (Russia) (v1.1) (Unl).nes	Nintendo - Nintendo Entertainment System (Headered)	131088	27d4d80b	ed441c20da38d279644ee254dd7f7b69	NES	NES	NES	Unknown	Homebrew/Unlicensed	Unlicensed
017a692ef7d140565cc0827629bb16fa82e6fd7c	Championship Rally (Europe)	Championship Rally (Europe).unh	Nintendo - Nintendo Entertainment System (Headerless)	262144	c076d66f	8fec068adeabec6a5db2e07564ec2f19	NES	NES	NES	Europe	Retail/Standard	Licensed/Official
017b2a8a36b173c719d0030e9d96054a1dd79158	Master Chu and the Drunkard Hu (Asia) (En) (72 pin cart) (Unl)	Master Chu and the Drunkard Hu (Asia) (En) (72 pin cart) (Unl).nes	Nintendo - Nintendo Entertainment System (Headered)	65552	03fd290c	965956fef99d3ff4751965b63253e68f	NES	NES	NES	Unknown	Homebrew/Unlicensed	Unlicensed
017b81b26fc37db662063482e3947dfc2d814390	Zelda no Densetsu - Yume o Miru Shima DX (Japan) (Beta) (1998-06-15) (GB Compatible)	Zelda no Densetsu - Yume o Miru Shima DX (Japan) (Beta) (1998-06-15) (GB Compatible).gbc	Nintendo - Game Boy Color	1048576	3fd6c8fc	baea8ed885dcdf816e9adddd3e1412b5	GBC	GBC	GBC	Japan	Prototype/Beta/Demo	Special/Non-retail
017c7e0cb41a8d323d9d81f363a7cf51606808e7	Famicom Mini 21 - Super Mario Bros. 2 (Japan)	Famicom Mini 21 - Super Mario Bros. 2 (Japan).gba	Nintendo - Game Boy Advance	1048576	ef18f7b2	14a31a749989b4e99c3a9ed9dac8a85f	GBA	GBA	GBA	Japan	Retail/Standard	Licensed/Official
017e9f14580b76aae9ed2c0f1bf36864d1f6e165	Ultima - Warriors of Destiny (USA)	Ultima - Warriors of Destiny (USA).unh	Nintendo - Nintendo Entertainment System (Headerless)	262144	4823eefe	65dd13bba2feeb90e13567be72f8795c	NES	NES	NES	USA	Retail/Standard	Licensed/Official
017f394750402911c9ac5eb507053acbadc9fc8c	Tecmo Super NBA Basketball (Australia)	Tecmo Super NBA Basketball (Australia).sfc	Nintendo - Super Nintendo Entertainment System	1048576	1b1c3dd9	28e3f5814505cd0ad7883e820add7fa4	SNES	SNES	SNES	Australia	Retail/Standard	Licensed/Official
017fa37a2d6ac2c6700cf42f7df09b289cf93fea	Kickle Cubicle (Europe)	Kickle Cubicle (Europe).nes	Nintendo - Nintendo Entertainment System (Headered)	262160	9ac7de03	de73825094a042b46bd7e153edc6701c	NES	NES	NES	Europe	Retail/Standard	Licensed/Official
017fdf62f7d2b2c4876d3fb15c454a2ecd48a2a3	Somari (Taiwan) (En) (v1.1) (Pirate)	Somari (Taiwan) (En) (v1.1) (Pirate).nes	Nintendo - Nintendo Entertainment System (Headered)	524304	2369cb1a	24d4b6afb2701dc32a1972ff119baf20	NES	NES	NES	Unknown	Retail/Standard	Licensed/Official
018701e5ce385e0b32e61b8f8bb2f9abf8abf8f0	Terranigma (Germany)	Terranigma (Germany).sfc	Nintendo - Super Nintendo Entertainment System	4194304	ffc21cb9	2ff43498fbb957facf11c598dd8a6299	SNES	SNES	SNES	Unknown	Retail/Standard	Licensed/Official
018c4ca17a2164c3f481a09c6b20a9567c137300	Jajamaru no Daibouken (Japan)	Jajamaru no Daibouken (Japan).nes	Nintendo - Nintendo Entertainment System (Headered)	65552	a5270820	07c8b833f5db97d9b61f016745e8a5e1	NES	NES	NES	Japan	Retail/Standard	Licensed/Official
0190180f37af07fd66c00fb47f72a3b2eeda4ad8	Thunderbolt Fighting Plane (World) (QUByte Classics)	Thunderbolt Fighting Plane (World) (QUByte Classics).unh	Nintendo - Nintendo Entertainment System (Headerless)	262144	76f2a709	23e1fa4ebd67c59ff0dd44c859c6f41e	NES	NES	NES	World	Retail/Standard	Licensed/Official
019330d6d814d663b5192ddbbf0ac0dd1b3d5a19	Incredible Crash Dummies, The (USA) (Beta)	Incredible Crash Dummies, The (USA) (Beta).sfc	Nintendo - Super Nintendo Entertainment System	1048576	42ebe9c1	ad56fc2b12ec697ad5ea612e5fe44df2	SNES	SNES	SNES	USA	Prototype/Beta/Demo	Special/Non-retail
